film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update,actor_id,film_id,last_update,actor_id,first_name,last_name,last_update
924,"UNFORGIVEN ZOOLANDER","A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory",2006,1,NULL,7,0.99,129,15.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",4,924,"2006-02-15 05:05:03",4,JENNIFER,DAVIS,"2006-02-15 04:34:33"
19,"AMADEUS HOLY","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon",2006,1,NULL,6,0.99,113,20.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,19,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
54,"BANGER PINOCCHIO","A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station",2006,1,NULL,5,0.99,113,15.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",5,54,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
85,"BONNIE HOLOCAUST","A Fast-Paced Story of a Crocodile And a Robot who must Find a Moose in Ancient Japan",2006,1,NULL,4,0.99,63,29.99,G,"Deleted Scenes","2006-02-15 05:03:42",5,85,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
146,"CHITTY LOCK","A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station",2006,1,NULL,6,2.99,107,24.99,G,Commentaries,"2006-02-15 05:03:42",5,146,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
171,"COMMANDMENTS EXPRESS","A Fanciful Saga of a Student And a Mad Scientist who must Battle a Hunter in An Abandoned Mine Shaft",2006,1,NULL,6,4.99,59,13.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",5,171,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
172,"CONEHEADS SMOOCHY","A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria",2006,1,NULL,7,4.99,112,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,172,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
202,"DADDY PITTSBURGH","A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico",2006,1,NULL,5,4.99,161,26.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,202,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
203,"DAISY MENAGERIE","A Fast-Paced Saga of a Pastry Chef And a Monkey who must Sink a Composer in Ancient India",2006,1,NULL,5,4.99,84,9.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",5,203,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
286,"ENOUGH RAGING","A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert",2006,1,NULL,7,2.99,158,16.99,NC-17,Commentaries,"2006-02-15 05:03:42",5,286,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
288,"ESCAPE METROPOLIS","A Taut Yarn of a Astronaut And a Technical Writer who must Outgun a Boat in New Orleans",2006,1,NULL,7,2.99,167,20.99,R,Trailers,"2006-02-15 05:03:42",5,288,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
316,"FIRE WOLVES","A Intrepid Documentary of a Frisbee And a Dog who must Outrace a Lumberjack in Nigeria",2006,1,NULL,5,4.99,173,18.99,R,Trailers,"2006-02-15 05:03:42",5,316,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
340,"FRONTIER CABIN","A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House",2006,1,NULL,6,4.99,183,14.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",5,340,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
369,"GOODFELLAS SALUTE","A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory",2006,1,NULL,4,4.99,56,22.99,PG,"Deleted Scenes","2006-02-15 05:03:42",5,369,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
375,"GRAIL FRANKENSTEIN","A Unbelieveable Saga of a Teacher And a Monkey who must Fight a Girl in An Abandoned Mine Shaft",2006,1,NULL,4,2.99,85,17.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,375,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
383,"GROOVE FICTION","A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft",2006,1,NULL,6,0.99,111,13.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",5,383,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
392,"HALL CASSIDY","A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia",2006,1,NULL,5,4.99,51,13.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",5,392,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
411,"HEAVENLY GUN","A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat",2006,1,NULL,5,4.99,49,13.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42",5,411,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,1,NULL,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",5,503,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
535,"LOVE SUICIDES","A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House",2006,1,NULL,6,0.99,181,21.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42",5,535,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
571,"METAL ARMAGEDDON","A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory",2006,1,NULL,6,2.99,161,26.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",5,571,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
650,"PACIFIC AMISTAD","A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse",2006,1,NULL,3,0.99,144,27.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,650,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
665,"PATTON INTERVIEW","A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin",2006,1,NULL,4,2.99,175,22.99,PG,Commentaries,"2006-02-15 05:03:42",5,665,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
687,"POCUS PULP","A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory",2006,1,NULL,6,0.99,138,15.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,687,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
730,"RIDGEMONT SUBMARINE","A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan",2006,1,NULL,3,0.99,46,28.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,730,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
732,"RINGS HEARTBREAKERS","A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans",2006,1,NULL,5,0.99,58,17.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",5,732,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
811,"SMILE EARRING","A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin",2006,1,NULL,4,2.99,60,29.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",5,811,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
817,"SOLDIERS EVOLUTION","A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station",2006,1,NULL,7,4.99,185,27.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",5,817,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
841,"STAR OPERATION","A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank",2006,1,NULL,5,2.99,181,9.99,PG,Commentaries,"2006-02-15 05:03:42",5,841,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
865,"SUNRISE LEAGUE","A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse",2006,1,NULL,3,4.99,135,19.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",5,865,"2006-02-15 05:05:03",5,JOHNNY,LOLLOBRIGIDA,"2006-02-15 04:34:33"
29,"ANTITRUST TOMATOES","A Fateful Yarn of a Womanizer And a Feminist who must Succumb a Database Administrator in Ancient India",2006,1,NULL,5,2.99,168,11.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",6,29,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
53,"BANG KWAI","A Epic Drama of a Madman And a Cat who must Face a A Shark in An Abandoned Amusement Park",2006,1,NULL,5,2.99,87,25.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,53,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
60,"BEAST HUNCHBACK","A Awe-Inspiring Epistle of a Student And a Squirrel who must Defeat a Boy in Ancient China",2006,1,NULL,3,4.99,89,22.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,60,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
70,"BIKINI BORROWERS","A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station",2006,1,NULL,7,4.99,142,26.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",6,70,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
112,"CALENDAR GUNFIGHT","A Thrilling Drama of a Frisbee And a Lumberjack who must Sink a Man in Nigeria",2006,1,NULL,4,4.99,120,22.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",6,112,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
164,"COAST RAINBOW","A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert",2006,1,NULL,4,0.99,55,20.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,164,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
165,"COLDBLOODED DARLING","A Brilliant Panorama of a Dentist And a Moose who must Find a Student in The Gulf of Mexico",2006,1,NULL,7,4.99,70,27.99,G,"Trailers,Deleted Scenes","2006-02-15 05:03:42",6,165,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
193,"CROSSROADS CASUALTIES","A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",2006,1,NULL,5,2.99,153,20.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",6,193,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
256,"DROP WATERFRONT","A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",2006,1,NULL,6,4.99,178,20.99,R,"Trailers,Commentaries","2006-02-15 05:03:42",6,256,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
451,"IGBY MAKER","A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory",2006,1,NULL,7,4.99,160,12.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42",6,451,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
503,"KRAMER CHOCOLATE","A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",2006,1,NULL,3,2.99,171,24.99,R,Trailers,"2006-02-15 05:03:42",6,503,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
509,"LANGUAGE COWBOY","A Epic Yarn of a Cat And a Madman who must Vanquish a Dentist in An Abandoned Amusement Park",2006,1,NULL,5,0.99,78,26.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42",6,509,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
517,"LESSON CLEOPATRA","A Emotional Display of a Man And a Explorer who must Build a Boy in A Manhattan Penthouse",2006,1,NULL,3,0.99,167,28.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,517,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
519,"LIBERTY MAGNIFICENT","A Boring Drama of a Student And a Cat who must Sink a Technical Writer in A Baloon",2006,1,NULL,3,2.99,138,27.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,519,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
605,"MULHOLLAND BEAST","A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat",2006,1,NULL,7,2.99,157,13.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,605,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
692,"POTLUCK MIXED","A Beautiful Story of a Dog And a Technical Writer who must Outgun a Student in A Baloon",2006,1,NULL,3,2.99,179,10.99,G,"Behind the Scenes","2006-02-15 05:03:42",6,692,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
826,"SPEED SUIT","A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China",2006,1,NULL,7,4.99,124,19.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42",6,826,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
892,"TITANIC BOONDOCK","A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory",2006,1,NULL,3,4.99,104,18.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,892,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
902,"TRADING PINOCCHIO","A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station",2006,1,NULL,6,4.99,170,22.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",6,902,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
994,"WYOMING STORM","A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat",2006,1,NULL,6,4.99,100,29.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42",6,994,"2006-02-15 05:05:03",6,BETTE,NICHOLSON,"2006-02-15 04:34:33"
25,"ANGELS LIFE","A Thoughtful Display of a Woman And a Astronaut who must Battle a Robot in Berlin",2006,1,NULL,3,2.99,74,15.99,G,Trailers,"2006-02-15 05:03:42",7,25,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
27,"ANONYMOUS HUMAN","A Amazing Reflection of a Database Administrator And a Astronaut who must Outrace a Database Administrator in A Shark Tank",2006,1,NULL,7,0.99,179,12.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,27,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
35,"ARACHNOPHOBIA ROLLERCOASTER","A Action-Packed Reflection of a Pastry Chef And a Composer who must Discover a Mad Scientist in The First Manned Space Station",2006,1,NULL,4,2.99,147,24.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,35,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
67,"BERETS AGENT","A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China",2006,1,NULL,5,2.99,77,24.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42",7,67,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
96,"BREAKING HOME","A Beautiful Display of a Secret Agent And a Monkey who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,NULL,4,2.99,169,21.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42",7,96,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
170,"COMMAND DARLING","A Awe-Inspiring Tale of a Forensic Psychologist And a Woman who must Challenge a Database Administrator in Ancient Japan",2006,1,NULL,5,4.99,120,28.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",7,170,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
173,"CONFESSIONS MAGUIRE","A Insightful Story of a Car And a Boy who must Battle a Technical Writer in A Baloon",2006,1,NULL,7,4.99,65,25.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42",7,173,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
217,"DAZED PUNK","A Action-Packed Story of a Pioneer And a Technical Writer who must Discover a Forensic Psychologist in An Abandoned Amusement Park",2006,1,NULL,6,4.99,120,20.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",7,217,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
218,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India",2006,1,NULL,7,0.99,122,22.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,218,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
225,"DESTINATION JERK","A Beautiful Yarn of a Teacher And a Cat who must Build a Car in A U-Boat",2006,1,NULL,3,0.99,76,19.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",7,225,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
292,"EXCITEMENT EVE","A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank",2006,1,NULL,3,0.99,51,20.99,G,Commentaries,"2006-02-15 05:03:42",7,292,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
351,"GASLIGHT CRUSADE","A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico",2006,1,NULL,4,2.99,106,10.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42",7,351,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
414,"HELLFIGHTERS SIERRA","A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia",2006,1,NULL,3,2.99,75,23.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,414,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
463,"INSTINCT AIRPORT","A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse",2006,1,NULL,4,2.99,116,21.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42",7,463,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
554,"MALKOVICH PET","A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback",2006,1,NULL,6,2.99,159,22.99,G,"Behind the Scenes","2006-02-15 05:03:42",7,554,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
618,"NECKLACE OUTBREAK","A Astounding Epistle of a Database Administrator And a Mad Scientist who must Pursue a Cat in California",2006,1,NULL,3,0.99,132,21.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",7,618,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
633,"OCTOBER SUBMARINE","A Taut Epistle of a Monkey And a Boy who must Confront a Husband in A Jet Boat",2006,1,NULL,6,4.99,54,10.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",7,633,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
637,"OPEN AFRICAN","A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat",2006,1,NULL,7,4.99,131,16.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42",7,637,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
691,"POSEIDON FOREVER","A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery",2006,1,NULL,6,4.99,159,29.99,PG-13,Commentaries,"2006-02-15 05:03:42",7,691,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
758,"SAINTS BRIDE","A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico",2006,1,NULL,5,2.99,125,11.99,G,"Deleted Scenes","2006-02-15 05:03:42",7,758,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
766,"SAVANNAH TOWN","A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico",2006,1,NULL,5,0.99,84,25.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,766,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
770,"SCISSORHANDS SLUMS","A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies",2006,1,NULL,5,2.99,147,13.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,770,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
805,"SLEEPLESS MONSOON","A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia",2006,1,NULL,5,4.99,64,12.99,G,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,805,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
806,"SLEEPY JAPANESE","A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback",2006,1,NULL,4,2.99,137,25.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42",7,806,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
846,"STING PERSONAL","A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat",2006,1,NULL,3,4.99,93,9.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,846,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
900,"TOWN ARK","A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft",2006,1,NULL,6,2.99,136,17.99,R,"Behind the Scenes","2006-02-15 05:03:42",7,900,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
901,"TRACY CIDER","A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria",2006,1,NULL,3,0.99,142,29.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42",7,901,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
910,"TREATMENT JEKYLL","A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft",2006,1,NULL,3,0.99,87,19.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,910,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
957,"WAR NOTTING","A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies",2006,1,NULL,7,4.99,80,26.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42",7,957,"2006-02-15 05:05:03",7,GRACE,MOSTEL,"2006-02-15 04:34:33"
